#Energy	dxy	dyz	dz2	dxz	dx2
-15.32093	0.00494	2E-5	0	2E-5	0.00937
-15.30993	0.00274	1E-5	0	1E-5	0.00532
-15.29993	0.00139	0	0	0	0.00282
-15.28893	6.5E-4	0	0	0	0.00142
-15.27793	2.8E-4	0	0	0	6.9E-4
-15.26693	1.2E-4	0	0	0	3.4E-4
-15.25693	5E-5	0	0	0	1.6E-4
-15.24593	2E-5	0	0	0	8E-5
-15.23493	1E-5	0	0	0	4E-5
-15.22393	0	0	0	0	2E-5
-15.21293	0	0	0	0	1E-5
-15.20293	0	0	0	0	0
-15.19193	0	0	0	0	0
-15.18093	0	0	0	0	0
-15.16993	0	0	0	0	0
-15.15893	0	0	0	0	0
-15.14893	0	0	0	0	0
-15.13793	0	0	0	0	0
-15.12693	0	0	0	0	0
-15.11593	0	0	0	0	0
-15.10593	0	0	0	0	0
-15.09493	0	0	0	0	0
-15.08393	0	0	0	0	0
-15.07293	0	0	0	0	0
-15.06193	0	0	0	0	0
-15.05193	0	0	0	0	0
-15.04093	0	0	0	0	0
-15.02993	0	0	0	0	0
-15.01893	0	0	0	0	0
-15.00793	0	0	0	0	0
-14.99793	0	0	0	0	0
-14.98693	0	0	0	0	0
-14.97593	0	0	0	0	0
-14.96493	0	0	0	0	0
-14.95393	0	0	0	0	0
-14.94393	0	0	0	0	0
-14.93293	0	0	0	0	0
-14.92193	0	0	0	0	0
-14.91093	0	0	0	0	0
-14.90093	0	0	0	0	0
-14.88993	0	0	0	0	0
-14.87893	0	0	0	0	0
-14.86793	0	0	0	0	0
-14.85693	0	0	0	0	0
-14.84693	0	0	0	0	0
-14.83593	0	0	0	0	0
-14.82493	0	0	0	0	0
-14.81393	0	0	0	0	0
-14.80293	0	0	0	0	0
-14.79293	0	0	0	0	0
-14.78193	0	0	0	0	0
-14.77093	0	0	0	0	0
-14.75993	0	0	0	0	0
-14.74893	0	0	0	0	0
-14.73893	0	0	0	0	0
-14.72793	0	0	0	0	0
-14.71693	0	0	0	0	0
-14.70593	0	0	0	0	0
-14.69593	0	0	0	0	0
-14.68493	0	0	0	0	0
-14.67393	0	0	0	0	0
-14.66293	0	0	0	0	0
-14.65193	0	0	0	0	0
-14.64193	0	0	0	0	0
-14.63093	0	0	0	0	0
-14.61993	0	0	0	0	0
-14.60893	0	0	0	0	0
-14.59793	0	0	0	0	0
-14.58793	0	0	0	0	0
-14.57693	0	0	0	0	0
-14.56593	0	0	0	0	0
-14.55493	0	0	0	0	0
-14.54393	0	0	0	0	0
-14.53393	0	0	0	0	0
-14.52293	0	0	0	0	0
-14.51193	0	0	0	0	0
-14.50093	0	0	0	0	0
-14.49093	0	0	0	0	0
-14.47993	0	0	0	0	0
-14.46893	0	0	0	0	0
-14.45793	0	0	0	0	0
-14.44693	0	0	0	0	0
-14.43693	0	0	0	0	0
-14.42593	0	0	0	0	0
-14.41493	0	0	0	0	0
-14.40393	0	0	0	0	0
-14.39293	0	0	0	0	0
-14.38293	0	0	0	0	0
-14.37193	0	0	0	0	0
-14.36093	0	0	0	0	0
-14.34993	0	0	0	0	0
-14.33893	0	0	0	0	0
-14.32893	0	0	0	0	0
-14.31793	0	0	0	0	0
-14.30693	0	0	0	0	0
-14.29593	0	0	0	0	0
-14.28593	0	0	0	0	0
-14.27493	0	0	0	0	0
-14.26393	0	0	0	0	0
-14.25293	0	0	0	0	0
-14.24193	0	0	0	0	0
-14.23193	0	0	0	0	0
-14.22093	0	0	0	0	0
-14.20993	0	0	0	0	0
-14.19893	0	0	0	0	0
-14.18793	0	0	0	0	0
-14.17793	0	0	0	0	0
-14.16693	0	0	0	0	0
-14.15593	0	0	0	0	0
-14.14493	0	0	0	0	0
-14.13393	0	0	0	0	0
-14.12393	0	0	0	0	0
-14.11293	0	0	0	0	0
-14.10193	0	0	0	0	0
-14.09093	0	0	0	0	0
-14.08093	0	0	0	0	0
-14.06993	0	0	0	0	0
-14.05893	0	0	0	0	0
-14.04793	0	0	0	0	0
-14.03693	0	0	0	0	0
-14.02693	0	0	0	0	0
-14.01593	0	0	0	0	0
-14.00493	0	0	0	0	0
-13.99393	0	0	0	0	0
-13.98293	0	0	0	0	0
-13.97293	0	0	0	0	0
-13.96193	0	0	0	0	0
-13.95093	0	0	0	0	0
-13.93993	0	0	0	0	0
-13.92893	0	0	0	0	0
-13.91893	0	0	0	0	0
-13.90793	0	0	0	0	0
-13.89693	0	0	0	0	0
-13.88593	0	0	0	0	0
-13.87593	0	0	0	0	0
-13.86493	0	0	0	0	0
-13.85393	0	0	0	0	0
-13.84293	0	0	0	0	0
-13.83193	0	0	0	0	0
-13.82193	0	0	0	0	0
-13.81093	0	0	0	0	0
-13.79993	0	0	0	0	0
-13.78893	0	0	0	0	0
-13.77793	0	0	0	0	0
-13.76793	0	0	0	0	0
-13.75693	0	0	0	0	0
-13.74593	0	0	0	0	0
-13.73493	0	1E-5	0	1E-5	0
-13.72393	0	1E-5	0	1E-5	0
-13.71393	0	2E-5	0	2E-5	0
-13.70293	0	3E-5	0	3E-5	0
-13.69193	0	4E-5	0	4E-5	0
-13.68093	0	5E-5	0	5E-5	0
-13.67093	0	6E-5	0	5E-5	0
-13.65993	0	6E-5	0	6E-5	0
-13.64893	0	6E-5	0	5E-5	0
-13.63793	0	5E-5	0	5E-5	0
-13.62693	0	4E-5	0	4E-5	0
-13.61693	0	3E-5	0	3E-5	0
-13.60593	0	2E-5	0	2E-5	0
-13.59493	0	1E-5	0	1E-5	0
-13.58393	0	1E-5	0	1E-5	0
-13.57293	0	0	0	0	0
-13.56293	0	0	0	0	0
-13.55193	0	0	0	0	0
-13.54093	0	0	0	0	0
-13.52993	0	0	0	0	0
-13.51893	0	0	0	0	0
-13.50893	0	0	0	0	0
-13.49793	0	0	0	0	0
-13.48693	0	0	0	0	0
-13.47593	0	0	0	0	0
-13.46593	0	0	0	0	0
-13.45493	0	0	0	0	0
-13.44393	0	0	0	0	0
-13.43293	0	0	0	0	0
-13.42193	0	0	0	0	0
-13.41193	0	0	0	0	0
-13.40093	0	0	0	0	0
-13.38993	0	0	0	0	0
-13.37893	0	0	0	0	0
-13.36793	0	0	0	0	0
-13.35793	0	0	0	0	0
-13.34693	0	0	0	0	0
-13.33593	0	0	0	0	0
-13.32493	0	0	0	0	0
-13.31393	0	0	0	0	0
-13.30393	0	0	0	0	0
-13.29293	0	0	0	0	0
-13.28193	0	0	0	0	0
-13.27093	0	0	0	0	0
-13.26093	0	0	0	0	0
-13.24993	0	0	0	0	0
-13.23893	0	0	0	0	0
-13.22793	0	0	0	0	0
-13.21693	0	0	0	0	0
-13.20693	0	0	0	0	0
-13.19593	0	0	0	0	0
-13.18493	0	0	0	0	0
-13.17393	0	0	0	0	0
-13.16293	0	0	0	0	0
-13.15293	0	0	0	0	0
-13.14193	0	0	0	0	0
-13.13093	0	0	0	0	0
-13.11993	0	0	0	0	0
-13.10893	0	0	0	0	0
-13.09893	0	0	0	0	0
-13.08793	0	0	0	0	0
-13.07693	0	0	0	0	0
-13.06593	0	0	0	0	0
-13.05593	0	0	0	0	0
-13.04493	0	0	0	0	0
-13.03393	0	0	0	0	0
-13.02293	0	0	0	0	0
-13.01193	0	0	0	0	0
-13.00193	0	0	0	0	0
-12.99093	0	0	0	0	0
-12.97993	0	0	0	0	0
-12.96893	0	0	0	0	0
-12.95793	0	0	0	0	0
-12.94793	0	0	0	0	0
-12.93693	0	0	0	0	0
-12.92593	0	0	0	0	0
-12.91493	0	0	0	0	0
-12.90393	0	0	0	0	0
-12.89393	0	0	0	0	0
-12.88293	0	0	0	0	0
-12.87193	0	0	0	0	0
-12.86093	0	0	0	0	0
-12.85093	0	0	0	0	0
-12.83993	0	0	0	0	0
-12.82893	0	0	0	0	0
-12.81793	0	0	0	0	0
-12.80693	0	0	0	0	0
-12.79693	0	0	0	0	0
-12.78593	0	0	0	0	0
-12.77493	0	0	0	0	0
-12.76393	0	0	0	0	0
-12.75293	0	0	0	0	0
-12.74293	0	0	0	0	0
-12.73193	0	0	0	0	0
-12.72093	0	0	0	0	0
-12.70993	0	0	0	0	0
-12.69893	0	0	0	0	0
-12.68893	0	0	0	0	0
-12.67793	0	0	0	0	0
-12.66693	0	0	0	0	0
-12.65593	0	0	0	0	0
-12.64593	0	0	0	0	0
-12.63493	0	0	0	0	0
-12.62393	0	0	0	0	0
-12.61293	0	0	0	0	0
-12.60193	0	0	0	0	0
-12.59193	0	0	0	0	0
-12.58093	0	0	0	0	0
-12.56993	1E-5	0	0	0	1E-5
-12.55893	2E-5	0	0	0	3E-5
-12.54793	5E-5	0	0	0	1E-4
-12.53793	1.5E-4	0	0	0	2.7E-4
-12.52693	3.8E-4	0	0	0	7.1E-4
-12.51593	9E-4	0	0	0	0.00166
-12.50493	0.00192	0	0	0	0.00354
-12.49393	0.00375	0	0	0	0.0069
-12.48393	0.00665	0	1E-5	0	0.01226
-12.47293	0.01078	0	4E-5	0	0.01987
-12.46193	0.01592	0	1.1E-4	0	0.02935
-12.45093	0.02145	0	3.1E-4	0	0.03952
-12.44093	0.02633	0	7.8E-4	0	0.04853
-12.42993	0.02948	0	0.00178	0	0.05433
-12.41893	0.03009	0	0.00371	0	0.05545
-12.40793	0.028	0	0.00705	0	0.0516
-12.39693	0.02376	0	0.01223	0	0.04378
-12.38693	0.01838	0	0.01932	0	0.03387
-12.37593	0.01296	0	0.02785	0	0.02389
-12.36493	0.00834	0	0.03658	0	0.01536
-12.35393	0.00489	0	0.04382	0	0.009
-12.34293	0.00261	0	0.04786	0	0.00481
-12.33293	0.00127	0	0.04765	0	0.00235
-12.32193	5.7E-4	0	0.04326	0	0.00104
-12.31093	2.3E-4	0	0.0358	0	4.2E-4
-12.29993	9E-5	0	0.02702	0	1.6E-4
-12.28893	3E-5	1E-5	0.01859	1E-5	5E-5
-12.27893	1E-5	2E-5	0.01166	2E-5	2E-5
-12.26793	0	5E-5	0.00667	4E-5	0
-12.25693	0	9E-5	0.00348	8E-5	0
-12.24593	0	1.4E-4	0.00166	1.4E-4	0
-12.23593	0	2.2E-4	7.2E-4	2.1E-4	0
-12.22493	0	3.1E-4	2.9E-4	3E-4	0
-12.21393	0	3.9E-4	1.1E-4	3.8E-4	0
-12.20293	0	4.6E-4	4E-5	4.5E-4	0
-12.19193	0	4.8E-4	2E-5	4.9E-4	0
-12.18193	0	4.7E-4	1E-5	4.8E-4	0
-12.17093	0	4.1E-4	1E-5	4.2E-4	0
-12.15993	0	3.3E-4	0	3.4E-4	0
-12.14893	0	2.4E-4	0	2.6E-4	0
-12.13793	0	1.6E-4	0	1.7E-4	0
-12.12793	0	1E-4	0	1.1E-4	0
-12.11693	0	5E-5	0	6E-5	0
-12.10593	0	3E-5	0	3E-5	0
-12.09493	0	1E-5	0	1E-5	0
-12.08393	0	1E-5	0	1E-5	0
-12.07393	1E-5	0	0	0	0
-12.06293	2E-5	0	0	0	0
-12.05193	4E-5	0	0	0	1E-5
-12.04093	7E-5	0	0	0	2E-5
-12.03093	1.3E-4	0	0	0	4E-5
-12.01993	2.1E-4	0	0	0	6E-5
-12.00893	3.1E-4	0	0	0	1.1E-4
-11.99793	4.4E-4	0	0	0	2.1E-4
-11.98693	6.1E-4	0	0	0	4E-4
-11.97693	8.5E-4	0	0	0	7.9E-4
-11.96593	0.00122	0	0	0	0.00153
-11.95493	0.00183	0	0	0	0.00283
-11.94393	0.00278	0	0	0	0.00489
-11.93293	0.00414	0	0	0	0.0078
-11.92293	0.00585	0	0	0	0.01141
-11.91193	0.00769	0	0	0	0.01527
-11.90093	0.00932	0	0	0	0.01864
-11.88993	0.01034	0	0	0	0.02077
-11.87893	0.01049	0	0	0	0.02111
-11.86893	0.00971	0	0	0	0.01956
-11.85793	0.0082	0	0	0	0.01652
-11.84693	0.00631	0	0	0	0.01273
-11.83593	0.00443	0	0	0	0.00894
-11.82593	0.00284	0	0	0	0.00572
-11.81493	0.00166	0	0	0	0.00334
-11.80393	8.8E-4	0	0	0	0.00178
-11.79293	4.3E-4	0	0	0	8.6E-4
-11.78193	1.9E-4	0	0	0	3.8E-4
-11.77193	8E-5	0	0	0	1.5E-4
-11.76093	3E-5	0	0	0	6E-5
-11.74993	1E-5	0	0	0	2E-5
-11.73893	0	0	0	0	1E-5
-11.72793	0	0	0	0	0
-11.71793	0	0	0	0	0
-11.70693	0	0	0	0	0
-11.69593	0	0	0	0	0
-11.68493	0	0	0	0	0
-11.67493	0	0	0	0	0
-11.66393	0	0	0	0	0
-11.65293	0	0	0	0	0
-11.64193	0	0	0	0	0
-11.63093	0	0	0	0	0
-11.62093	0	0	0	0	0
-11.60993	0	0	0	0	0
-11.59893	0	0	0	0	0
-11.58793	0	0	0	0	0
-11.57693	0	0	0	0	0
-11.56693	0	0	0	0	0
-11.55593	0	0	0	0	0
-11.54493	0	0	0	0	0
-11.53393	0	0	0	0	0
-11.52293	0	0	0	0	0
-11.51293	0	0	0	0	0
-11.50193	0	0	0	0	0
-11.49093	0	0	0	0	0
-11.47993	0	0	0	0	0
-11.46993	0	0	0	0	0
-11.45893	0	0	0	0	0
-11.44793	0	0	0	0	0
-11.43693	0	0	0	0	0
-11.42593	0	0	0	0	0
-11.41593	0	0	0	0	0
-11.40493	0	0	0	0	0
-11.39393	0	0	0	0	0
-11.38293	0	0	0	0	0
-11.37193	0	0	0	0	0
-11.36193	0	0	0	0	0
-11.35093	0	0	0	0	0
-11.33993	0	1E-5	0	0	0
-11.32893	0	1E-5	0	1E-5	0
-11.31793	0	1E-5	0	1E-5	0
-11.30793	0	2E-5	0	2E-5	0
-11.29693	0	3E-5	0	2E-5	0
-11.28593	0	3E-5	0	3E-5	0
-11.27493	0	4E-5	0	3E-5	0
-11.26493	0	4E-5	0	3E-5	0
-11.25393	0	3E-5	0	3E-5	0
-11.24293	0	3E-5	0	2E-5	0
-11.23193	0	2E-5	0	2E-5	0
-11.22093	0	2E-5	0	1E-5	0
-11.21093	0	1E-5	0	1E-5	0
-11.19993	0	1E-5	0	0	0
-11.18893	1E-5	0	0	0	1E-5
-11.17793	4E-5	0	0	0	2E-5
-11.16693	1.3E-4	0	0	0	7E-5
-11.15693	3.7E-4	0	0	0	2E-4
-11.14593	9.6E-4	0	0	0	5.2E-4
-11.13493	0.00231	0	0	0	0.00125
-11.12393	0.00507	0	0	0	0.00273
-11.11293	0.01013	0	0	0	0.00545
-11.10293	0.01844	0	0	0	0.00992
-11.09193	0.03062	0	0	0	0.01647
-11.08093	0.04635	0	0	0	0.02493
-11.06993	0.06397	0	0	0	0.0344
-11.05993	0.0805	0	0	0	0.04329
-11.04893	0.09235	0	0	0	0.04967
-11.03793	0.0966	0	0	0	0.05195
-11.02693	0.09213	0	0	0	0.04955
-11.01593	0.08011	0	0	0	0.04308
-11.00593	0.06352	0	0	0	0.03416
-10.99493	0.04592	0	0	0	0.02469
-10.98393	0.03026	0	0	0	0.01627
-10.97293	0.01819	0	0	0	0.00978
-10.96193	0.00997	0	0	0	0.00536
-10.95193	0.00498	0	0	0	0.00268
-10.94093	0.00227	0	0	0	0.00122
-10.92993	9.4E-4	0	0	0	5.1E-4
-10.91893	3.6E-4	0	0	0	1.9E-4
-10.90793	1.2E-4	0	0	0	7E-5
-10.89793	4E-5	0	0	0	2E-5
-10.88693	1E-5	0	0	0	1E-5
-10.87593	0	0	0	0	0
-10.86493	0	0	0	0	0
-10.85493	0	0	0	0	0
-10.84393	0	0	0	0	0
-10.83293	0	0	0	0	0
-10.82193	0	0	0	0	0
-10.81093	0	0	0	0	0
-10.80093	0	0	0	0	0
-10.78993	0	0	0	0	0
-10.77893	0	0	0	0	0
-10.76793	0	0	0	0	0
-10.75693	0	0	0	0	0
-10.74693	0	0	0	0	0
-10.73593	0	0	0	0	0
-10.72493	0	0	0	0	0
-10.71393	0	0	0	0	0
-10.70293	0	0	0	0	0
-10.69293	0	0	0	0	0
-10.68193	0	0	0	0	0
-10.67093	0	0	0	0	0
-10.65993	0	0	0	0	0
-10.64993	0	0	0	0	0
-10.63893	0	0	0	0	0
-10.62793	0	0	0	0	0
-10.61693	0	0	0	0	0
-10.60593	0	0	0	0	0
-10.59593	0	0	0	0	0
-10.58493	0	0	0	0	0
-10.57393	0	0	0	0	0
-10.56293	0	0	0	0	0
-10.55193	0	0	0	0	0
-10.54193	0	0	0	0	0
-10.53093	0	0	0	0	0
-10.51993	0	0	0	0	0
-10.50893	0	0	0	0	0
-10.49793	0	0	0	0	0
-10.48793	0	0	0	0	0
-10.47693	0	0	0	0	0
-10.46593	0	0	0	0	0
-10.45493	0	0	0	0	0
-10.44493	0	0	0	0	0
-10.43393	0	0	0	0	0
-10.42293	0	0	1E-5	0	0
-10.41193	0	0	4E-5	0	0
-10.40093	0	0	1.2E-4	0	0
-10.39093	0	0	3.2E-4	0	0
-10.37993	0	0	7.9E-4	0	0
-10.36893	0	0	0.00179	0	0
-10.35793	0	0	0.0037	0	0
-10.34693	0	0	0.00699	0	0
-10.33693	0	0	0.01202	0	0
-10.32593	0	0	0.01886	0	0
-10.31493	0	0	0.02697	0	0
-10.30393	0	0	0.03518	0	0
-10.29293	0	0	0.04182	0	0
-10.28293	0	0	0.04534	0	0
-10.27193	0	0	0.04481	0	0
-10.26093	0	0	0.04038	0	0
-10.24993	0	0	0.03317	0	0
-10.23993	0	0	0.02485	0	0
-10.22893	0	0	0.01697	0	0
-10.21793	0	0	0.01056	0	0
-10.20693	0	0	0.006	0	0
-10.19593	0	0	0.0031	0	0
-10.18593	0	0	0.00146	0	0
-10.17493	0	0	6.3E-4	0	0
-10.16393	0	0	2.5E-4	0	0
-10.15293	0	0	9E-5	0	0
-10.14193	0	1E-5	3E-5	1E-5	0
-10.13193	0	1E-5	1E-5	1E-5	0
-10.12093	0	2E-5	0	2E-5	0
-10.10993	0	4E-5	0	4E-5	0
-10.09893	0	6E-5	0	6E-5	0
-10.08793	0	8E-5	0	8E-5	0
-10.07793	0	9E-5	0	1.1E-4	0
-10.06693	0	1E-4	0	1.2E-4	0
-10.05593	0	1E-4	0	1.3E-4	0
-10.04493	0	9E-5	0	1.2E-4	0
-10.03493	0	8E-5	0	1E-4	0
-10.02393	0	6E-5	0	8E-5	0
-10.01293	0	4E-5	0	6E-5	0
-10.00193	0	3E-5	0	4E-5	0
-9.99093	0	2E-5	0	2E-5	0
-9.98093	0	1E-5	0	1E-5	0
-9.96993	0	0	0	1E-5	0
-9.95893	0	0	0	0	0
-9.94793	0	0	0	0	0
-9.93693	0	0	0	0	0
-9.92693	0	0	0	0	0
-9.91593	0	0	0	0	0
-9.90493	0	0	0	0	0
-9.89393	0	0	0	0	0
-9.88293	0	0	0	0	0
-9.87293	0	0	0	0	0
-9.86193	0	0	0	0	0
-9.85093	0	0	0	0	0
-9.83993	0	0	0	0	0
-9.82993	0	0	0	0	0
-9.81893	0	0	0	0	0
-9.80793	0	0	0	0	0
-9.79693	0	0	0	0	0
-9.78593	0	0	0	0	1E-5
-9.77593	2E-5	0	0	0	3E-5
-9.76493	5E-5	0	0	0	1E-4
-9.75393	1.6E-4	0	0	0	3E-4
-9.74293	4.4E-4	0	0	0	8E-4
-9.73193	0.00108	0	0	0	0.00198
-9.72193	0.00243	0	0	0	0.00446
-9.71093	0.00498	1E-5	0	1E-5	0.00915
-9.69993	0.00932	2E-5	0	1E-5	0.01713
-9.68893	0.0159	4E-5	0	3E-5	0.02922
-9.67793	0.02473	8E-5	0	6E-5	0.04545
-9.66793	0.03506	1.4E-4	0	1.1E-4	0.06444
-9.65693	0.04533	2.3E-4	0	1.9E-4	0.08331
-9.64593	0.05344	3.3E-4	0	2.8E-4	0.0982
-9.63493	0.05743	4.4E-4	0	3.8E-4	0.1055
-9.62493	0.05627	5.4E-4	0	4.8E-4	0.1034
-9.61393	0.05027	6E-4	0	5.4E-4	0.09238
-9.60293	0.04094	6.1E-4	0	5.6E-4	0.07524
-9.59193	0.03041	5.6E-4	0	5.3E-4	0.05588
-9.58093	0.02059	4.7E-4	0	4.6E-4	0.03783
-9.57093	0.01271	3.6E-4	0	3.6E-4	0.02336
-9.55993	0.00715	2.6E-4	0	2.6E-4	0.01315
-9.54893	0.00367	1.6E-4	0	1.7E-4	0.00675
-9.53793	0.00172	1E-4	0	1E-4	0.00316
-9.52693	7.3E-4	5E-5	0	5E-5	0.00135
-9.51693	2.8E-4	2E-5	0	3E-5	5.2E-4
-9.50593	1E-4	1E-5	0	1E-5	1.9E-4
-9.49493	3E-5	0	0	0	6E-5
-9.48393	1E-5	0	0	0	2E-5
-9.47293	0	0	0	0	0
-9.46293	0	0	0	0	0
-9.45193	0	0	0	0	0
-9.44093	0	0	0	0	0
-9.42993	0	0	0	0	0
-9.41993	0	0	0	0	0
-9.40893	0	0	0	0	0
-9.39793	0	0	0	0	0
-9.38693	0	0	0	0	0
-9.37593	0	0	0	0	0
-9.36593	0	0	0	0	0
-9.35493	0	0	0	0	0
-9.34393	0	0	0	0	0
-9.33293	0	0	0	0	0
-9.32193	0	0	0	0	0
-9.31193	0	0	0	0	0
-9.30093	0	0	0	0	0
-9.28993	0	0	0	0	0
-9.27893	0	0	0	0	0
-9.26793	0	0	0	0	0
-9.25793	0	0	0	0	0
-9.24693	0	0	0	0	0
-9.23593	0	0	0	0	0
-9.22493	0	0	0	0	0
-9.21493	0	0	0	0	0
-9.20393	0	0	0	0	0
-9.19293	0	0	0	0	0
-9.18193	0	0	0	0	0
-9.17093	0	0	0	0	0
-9.16093	0	0	0	0	0
-9.14993	0	0	0	0	0
-9.13893	0	0	0	0	0
-9.12793	0	0	0	0	0
-9.11693	0	0	0	0	0
-9.10693	0	0	0	0	0
-9.09593	0	0	0	0	0
-9.08493	0	0	0	0	0
-9.07393	0	0	0	0	0
-9.06293	0	0	0	0	0
-9.05293	0	0	0	0	0
-9.04193	0	0	0	0	0
-9.03093	0	0	0	0	0
-9.01993	0	0	0	0	0
-9.00993	0	0	0	0	0
-8.99893	0	0	0	0	0
-8.98793	1E-5	0	0	0	0
-8.97693	3E-5	0	0	0	1E-5
-8.96593	8E-5	0	0	0	4E-5
-8.95593	2E-4	0	0	0	1.1E-4
-8.94493	4.9E-4	0	0	0	2.7E-4
-8.93393	0.00108	0	0	0	5.9E-4
-8.92293	0.00219	0	0	0	0.0012
-8.91193	0.00403	0	0	0	0.00222
-8.90193	0.00678	0	0	0	0.00373
-8.89093	0.01039	0	0	0	0.00572
-8.87993	0.01452	0	0	0	0.00799
-8.86893	0.01851	0	0	0	0.01018
-8.85793	0.0215	0	0	0	0.01183
-8.84793	0.02277	0	0	0	0.01253
-8.83693	0.02199	0	0	0	0.0121
-8.82593	0.01936	0	0	0	0.01065
-8.81493	0.01554	0	0	0	0.00855
-8.80493	0.01137	0	0	0	0.00626
-8.79393	0.00759	0	0	0	0.00418
-8.78293	0.00462	0	0	0	0.00254
-8.77193	0.00256	0	0	0	0.00141
-8.76093	0.00129	0	0	0	7.1E-4
-8.75093	6E-4	0	0	0	3.3E-4
-8.73993	2.5E-4	0	0	0	1.4E-4
-8.72893	1E-4	0	0	0	6E-5
-8.71793	3E-5	0	0	0	2E-5
-8.70693	1E-5	0	0	0	1E-5
-8.69693	0	0	0	0	1E-5
-8.68593	0	0	0	0	1E-5
-8.67493	0	0	0	0	1E-5
-8.66393	0	0	0	0	1E-5
-8.65293	0	0	0	0	0
-8.64293	0	0	0	0	0
-8.63193	0	0	0	0	0
-8.62093	0	0	0	0	0
-8.60993	0	0	0	0	0
-8.59993	0	0	0	0	0
-8.58893	0	0	0	0	0
-8.57793	0	0	0	0	0
-8.56693	0	0	0	0	0
-8.55593	0	0	0	0	0
-8.54593	0	0	0	0	0
-8.53493	0	0	0	0	0
-8.52393	0	0	0	0	0
-8.51293	0	0	1E-5	0	0
-8.50193	0	0	4E-5	0	0
-8.49193	0	0	1.5E-4	0	0
-8.48093	0	0	4.4E-4	0	0
-8.46993	0	0	0.00121	0	0
-8.45893	0	0	0.00306	0	0
-8.44793	0	0	0.00702	0	0
-8.43793	0	0	0.01468	0	0
-8.42693	0	0	0.02801	0	0
-8.41593	0	1E-5	0.04871	1E-5	0
-8.40493	0	1E-5	0.07724	1E-5	0
-8.39493	0	2E-5	0.1117	2E-5	0
-8.38393	0	3E-5	0.1472	3E-5	0
-8.37293	0	3E-5	0.1769	3E-5	0
-8.36193	1E-5	4E-5	0.1938	4E-5	0
-8.35093	1E-5	4E-5	0.1936	4E-5	0
-8.34093	0	4E-5	0.1764	4E-5	0
-8.32993	0	4E-5	0.1465	4E-5	0
-8.31893	0	3E-5	0.1109	3E-5	0
-8.30793	0	2E-5	0.07659	2E-5	0
-8.29693	0	2E-5	0.04821	2E-5	0
-8.28693	0	1E-5	0.02767	1E-5	0
-8.27593	0	1E-5	0.01448	1E-5	0
-8.26493	0	0	0.00691	0	0
-8.25393	0	0	0.00301	0	0
-8.24393	0	0	0.00119	0	1E-5
-8.23293	2E-5	0	4.3E-4	0	3E-5
-8.22193	5E-5	0	1.4E-4	0	1E-4
-8.21093	1.7E-4	0	4E-5	0	3.1E-4
-8.19993	4.9E-4	0	1E-5	0	9E-4
-8.18993	0.00129	0	1E-5	0	0.0024
-8.17893	0.00313	0	1E-5	0	0.0058
-8.16793	0.00691	0	3E-5	0	0.0128
-8.15693	0.01389	0	5E-5	0	0.02574
-8.14593	0.02547	0	9E-5	0	0.0472
-8.13593	0.04258	0	1.5E-4	0	0.0789
-8.12493	0.0649	1E-5	2.2E-4	1E-5	0.1202
-8.11393	0.09019	1E-5	3E-4	1E-5	0.1671
-8.10293	0.1143	3E-5	3.6E-4	3E-5	0.2117
-8.09193	0.132	4E-5	4E-4	5E-5	0.2445
-8.08193	0.139	7E-5	4.1E-4	8E-5	0.2576
-8.07093	0.1335	1E-4	3.8E-4	1.1E-4	0.2473
-8.05993	0.1169	1.4E-4	3.2E-4	1.5E-4	0.2166
-8.04893	0.09336	1.6E-4	2.5E-4	1.8E-4	0.173
-8.03893	0.06799	1.8E-4	1.8E-4	2E-4	0.126
-8.02793	0.04516	1.8E-4	1.1E-4	2.1E-4	0.08366
-8.01693	0.02737	1.6E-4	7E-5	1.9E-4	0.0507
-8.00593	0.01513	1.4E-4	4E-5	1.6E-4	0.02804
-7.99493	0.00764	1E-4	2E-5	1.3E-4	0.01416
-7.98493	0.00353	7E-5	1E-5	9E-5	0.00653
-7.97393	0.00149	5E-5	0	6E-5	0.00276
-7.96293	5.8E-4	3E-5	0	3E-5	0.00107
-7.95193	2E-4	1E-5	0	2E-5	3.8E-4
-7.94093	7E-5	1E-5	0	1E-5	1.2E-4
-7.93093	2E-5	0	0	0	4E-5
-7.91993	1E-5	0	0	0	1E-5
-7.90893	0	0	0	0	0
-7.89793	0	0	0	0	0
-7.88693	0	1E-5	0	1E-5	0
-7.87693	0	2E-5	0	3E-5	0
-7.86593	0	8E-5	1E-5	9E-5	0
-7.85493	0	2.4E-4	1E-5	2.7E-4	0
-7.84393	0	6.6E-4	2E-5	7.3E-4	0
-7.83393	0	0.00167	2E-5	0.00181	0
-7.82293	0	0.00384	3E-5	0.00413	0
-7.81193	0	0.00809	3E-5	0.00861	0
-7.80093	0	0.01552	3E-5	0.01638	0
-7.78993	0	0.02716	2E-5	0.02844	0
-7.77993	0	0.04334	2E-5	0.04504	0
-7.76893	0	0.06305	2E-5	0.06506	0
-7.75793	0	0.08363	1E-5	0.0857	1E-5
-7.74693	0	0.1012	1E-5	0.1029	1E-5
-7.73593	0	0.1115	1E-5	0.1127	1E-5
-7.72593	0	0.1122	1E-5	0.1126	1E-5
-7.71493	0	0.1028	1E-5	0.1025	1E-5
-7.70393	0	0.08595	0	0.0851	1E-5
-7.69293	0	0.06551	0	0.06441	0
-7.68193	0	0.04552	0	0.04446	0
